timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-13T00:29:37,step3d_static_features,dbcc2c0d-5df3-4836-9904-99f6f4e511c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.335285373032091,6.5917306530849e-05,4.298407556651541e-06,12.87351297097143,26.180198479359884,38.0,5.304326527315001e-05,0.0001115109225509,0.0001565720419523,0.0003211262297764,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,9.33846153846154,0.0,18.6,23.37724157480093,N,1.0,0.0
2026-05-13T00:30:03,step3f_llm_judge,7ff3c3ed-1333-4af0-8d7b-485ce54f53fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.90019452665001,0.0001753928228448,8.00873355857398e-06,12.926093127680002,125.35376169836644,38.0,7.520080557166828e-05,0.0005586871136102,0.0002205650142621,0.0008544529334441,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,7.894736842105263,20.473684210526315,19.55263157894737,24.55522356535259,N,1.0,0.0
2026-05-13T00:30:11,step3g_label_disagreement,2803ef6c-d274-4830-b78f-0798fbd2d797,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5593330776318908,3.920584017893672e-06,2.514269769642633e-06,12.8171506304,9.655031415626649,38.0,3.764305115417501e-06,4.177781121939006e-06,1.1157637802470062e-05,1.909972403982657e-05,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-13T00:30:17,step3h_build_clean_dataset,a41d7964-efed-4ab9-a9b6-6e3197824e20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9927825508639216,5.93963519341258e-06,2.980573666122075e-06,12.8127401984,14.278985626192934,38.0,5.305153287232183e-06,7.897784101373873e-06,1.5732902928462458e-05,2.893584031706852e-05,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-13T00:30:34,step8l_all_llms_llm_judge,aff6365d-b9ef-4c69-930c-0a5c19cbfb6a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.626078818924723,7.607599304259892e-05,6.5435641911152165e-06,12.880785277672729,66.08373093529943,38.0,3.9802783231074665e-05,0.0002133910040456,0.0001174220359113,0.000370615823188,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,0.0,34.7,19.1,24.027603530883788,N,1.0,0.0
2026-05-13T00:30:54,step8l_all_llms_original,62930e81-4e36-4fc3-b322-cf12d3018d23,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.12781719584018,9.45925957380742e-05,6.695485539402804e-06,12.9028896128,68.33769939762792,38.0,4.883765865711973e-05,0.0002681585478612,0.0001438260757136,0.000460822282232,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,0.0,32.333333333333336,19.1,23.981687863667805,N,1.0,0.0
2026-05-13T00:31:46,step8l_per_llm_llm_judge,2efbbb14-5fbe-4935-99b0-1ff0f054d60d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47.12258569244296,0.0003337311381318,7.082190699593978e-06,12.86729089088,76.09715309479088,38.0,0.0001613127009803,0.0009883474573442,0.0004761620693648,0.0016258222276894,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,2.2222222222222223,33.6,19.09555555555556,23.95622880723741,N,1.0,0.0
2026-05-13T00:32:57,step8l_per_llm_original,b8f27844-5668-41ab-8ab3-ac3c17e79827,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.24877138528973,0.0004624465882962,7.19774990751302e-06,12.886125607712,77.65597515968916,38.0,0.0002210852469083,0.0013801391596643,0.000651654802062,0.0022528792086347,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,5.645161290322581,32.82258064516129,19.14516129032258,24.02021838772681,N,1.0,0.0
2026-05-13T00:33:02,step9f_calibration_sweep,23ba5f64-9cc8-4fad-a08c-747a57d7671a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2102686911821365,7.0104893901824576e-06,3.171781520568424e-06,12.9411249536,16.27048870167335,38.0,6.140671763719833e-06,9.98195243084865e-06,1.803004594985396e-05,3.415267014442244e-05,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.5709991455078,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-13T00:33:36,plot_results,f2d9bdce-e6c8-47c9-9f85-bbd88366473c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7621218049898744,4.813193441423827e-06,2.7314760124947687e-06,12.814400000000003,11.585122085525699,38.0,4.484820225018181e-06,5.665560088630173e-06,1.3297826908011403e-05,2.3448207221659757e-05,0.0,United States,USA,california,,,Linux-6.17.0-14-generic-x86_64-with-glibc2.39,3.13.9,3.2.6,32,Intel(R) Core(TM) i9-14900K,1,1 x NVIDIA RTX 5880 Ada Generation,-121.939,37.4073,125.57099914550781,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
